Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Car_Brand,Model
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,Mitsubishi,Pajero Sport Anniversary Edition
Mahindra XUV500 W10 2WD,Chennai,2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,Mahindra,XUV500 W10 2WD
Maruti Swift LXI Option,Kochi,2017,62889,Petrol,Manual,First,20.4,1197.0,81.8,5.0,Maruti,Swift LXI Option
Mercedes-Benz CLA 200 Sport Edition,Kochi,2017,24733,Petrol,Automatic,First,15.04,1991.0,183.0,5.0,Mercedes-Benz,CLA 200 Sport Edition
Maruti Omni 8 Seater BSIV,Mumbai,2011,39000,Petrol,Manual,First,14.0,796.0,35.0,5.0,Maruti,Omni 8 Seater BSIV
Mahindra XUV500 W8 2WD,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD
Hyundai Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,11.7,1997.0,134.0,5.0,Hyundai,Sonata GOLD
BMW X5 xDrive 30d,Chennai,2011,55000,Diesel,Automatic,Second,11.7,2993.0,245.0,5.0,BMW,X5 xDrive 30d
Honda Accord 2.4 A/T,Mumbai,2008,79000,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,Honda,Accord 2.4 A/T
Volkswagen Passat Diesel Highline 2.0 TDI,Hyderabad,2011,81650,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,Volkswagen,Passat Diesel Highline 2.0 TDI
Datsun GO Plus T Petrol,Mumbai,2015,21000,Petrol,Manual,First,19.83,1198.0,67.0,7.0,Datsun,GO Plus T Petrol
Hyundai Santro Xing GLS,Mumbai,2008,65000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GLS
Mitsubishi Pajero Sport 4X2 AT,Coimbatore,2018,41502,Diesel,Automatic,First,13.5,2477.0,175.56,7.0,Mitsubishi,Pajero Sport 4X2 AT
Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2013,50142,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,Mercedes-Benz,New C-Class 220 CDI AT
Fiat Avventura MULTIJET Emotion,Pune,2014,52782,Diesel,Manual,First,20.5,1248.0,91.72,5.0,Fiat,Avventura MULTIJET Emotion
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,Audi,A4 2.0 TDI 177 Bhp Premium Plus
Maruti Swift VDI,Chennai,2014,35000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,Maruti,Swift VDI
Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,Diesel,Manual,First,20.37,1461.0,108.45,5.0,Renault,Captur 1.5 Diesel Platine Mono
Hyundai Grand i10 Sportz,Kochi,2018,43698,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 Sportz
Maruti Wagon R LXI BS IV,Pune,2013,32425,Petrol,Manual,First,20.51,998.0,67.04,5.0,Maruti,Wagon R LXI BS IV
Audi A4 2.0 TDI,Delhi,2011,46000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,Audi,A4 2.0 TDI
Honda Accord 2.4 A/T,Mumbai,2011,54774,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,Honda,Accord 2.4 A/T
Volkswagen Polo GT TSI,Mumbai,2017,27853,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,Volkswagen,Polo GT TSI
Jaguar F Type 5.0 V8 S,Hyderabad,2015,8000,Petrol,Automatic,First,12.5,5000.0,488.1,2.0,Jaguar,F Type 5.0 V8 S
Hyundai Creta 1.6 SX,Delhi,2016,69000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,Hyundai,Creta 1.6 SX
Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,Mahindra,Bolero ZLX
Hyundai Xcent 1.2 Kappa SX,Kolkata,2016,32000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,Hyundai,Xcent 1.2 Kappa SX
Honda Brio 1.2 VX MT,Hyderabad,2012,41000,Petrol,Manual,First,18.5,1198.0,86.8,5.0,Honda,Brio 1.2 VX MT
Volkswagen Vento 1.6 Highline,Mumbai,2011,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,Volkswagen,Vento 1.6 Highline
Hyundai Accent GLS 1.6,Jaipur,2004,47300,Petrol,Manual,Second,14.4,1599.0,94.0,5.0,Hyundai,Accent GLS 1.6
Maruti Celerio CNG VXI MT,Kochi,2016,70536,CNG,Manual,First,31.79,998.0,58.33,5.0,Maruti,Celerio CNG VXI MT
Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,Maruti,Dzire AMT ZDI Plus
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Ahmedabad,2012,50000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,Mercedes-Benz,E-Class 2009-2013 E250 CDI Avantgarde
Mahindra Scorpio VLX,Ahmedabad,2011,70000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,Mahindra,Scorpio VLX
Mahindra XUV500 W8 1.99 mHawk,Chennai,2011,143354,Diesel,Manual,Second,16.0,1997.0,140.0,7.0,Mahindra,XUV500 W8 1.99 mHawk
Maruti SX4 ZXI MT BSIV,Kochi,2011,79940,Petrol,Manual,First,15.5,1586.0,103.3,5.0,Maruti,SX4 ZXI MT BSIV
Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,Diesel,Manual,First,20.5,1582.0,126.2,5.0,Hyundai,Creta 1.6 SX Option Diesel
Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,Diesel,Manual,First,14.24,2755.0,174.5,7.0,Toyota,Fortuner 2.8 2WD MT
Maruti Swift VDI,Kolkata,2014,35010,Diesel,Manual,First,22.9,1248.0,74.0,5.0,Maruti,Swift VDI
Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,Tata,Tigor XE Diesel
Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,41041,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,Audi,A6 2011-2015 35 TDI Technology
Toyota Fortuner 2.8 2WD AT,Delhi,2017,40000,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,Toyota,Fortuner 2.8 2WD AT
Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,Diesel,Automatic,First,,2179.0,115.0,5.0,Land_Rover,Rover Freelander 2 TD4 HSE
Mercedes-Benz A Class A180 Sport,Mumbai,2016,17000,Petrol,Automatic,First,15.5,1595.0,122.0,5.0,Mercedes-Benz,A Class A180 Sport
Hyundai Getz GLS,Jaipur,2005,100000,Petrol,Manual,Second,15.3,1341.0,83.0,5.0,Hyundai,Getz GLS
Maruti Swift Dzire LDi,Hyderabad,2011,130002,Diesel,Manual,First,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire LDi
Hyundai i20 1.4 CRDi Sportz,Pune,2012,90000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,Hyundai,i20 1.4 CRDi Sportz
Toyota Corolla Altis G,Delhi,2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,Toyota,Corolla Altis G
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,Chevrolet,Optra Magnum 2.0 LT
Tata Nano XT,Coimbatore,2017,14149,Petrol,Manual,First,23.9,624.0,37.48,4.0,Tata,Nano XT
Jaguar XF Diesel,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,Jaguar,XF Diesel
Hyundai Creta 1.6 SX,Ahmedabad,2016,21000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,Hyundai,Creta 1.6 SX
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Jaipur,2014,65000,Diesel,Automatic,Second,15.73,1968.0,174.33,5.0,Audi,Q3 2012-2015 2.0 TDI Quattro Premium Plus
Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire Tour LDI
Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,Audi,Q7 35 TDI Quattro Technology
Skoda Superb Elegance 2.0 TDI CR AT,Pune,2012,136997,Diesel,Automatic,First,17.2,1968.0,138.1,5.0,Skoda,Superb Elegance 2.0 TDI CR AT
Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179.0,138.0,7.0,Tata,New Safari DICOR 2.2 EX 4x4 BS IV
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2011,156347,Diesel,Manual,Second,12.99,2494.0,100.0,8.0,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV
Maruti Swift Dzire VDI,Delhi,2014,52000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Kolkata,2013,46000,Diesel,Manual,First,15.0,1896.0,105.0,5.0,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline
Maruti Alto 800 LXI,Pune,2013,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI
Mahindra XUV500 W8 2WD,Coimbatore,2015,39335,Diesel,Manual,First,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD
Maruti Swift Dzire ZXI,Jaipur,2017,37282,Petrol,Manual,First,20.85,1197.0,83.14,5.0,Maruti,Swift Dzire ZXI
Ford Figo Diesel EXI,Jaipur,2010,90000,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,Ford,Figo Diesel EXI
Nissan Sunny XL CVT,Hyderabad,2014,32000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,Nissan,Sunny XL CVT
Toyota Corolla Altis 1.8 Sport,Pune,2010,31000,Petrol,Manual,First,12.5,1794.0,132.0,5.0,Toyota,Corolla Altis 1.8 Sport
Maruti Ritz VDi,Hyderabad,2015,82328,Diesel,Manual,First,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9,1197.0,81.86,5.0,Hyundai,Grand i10 1.2 Kappa Sportz
Hyundai i20 1.2 Magna Executive,Kochi,2019,27339,Petrol,Manual,First,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Magna Executive
Hyundai i10 Magna 1.1,Delhi,2011,62000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,Hyundai,i10 Magna 1.1
Maruti Wagon R LXI CNG,Pune,2013,89900,CNG,Manual,First,26.6,998.0,58.16,5.0,Maruti,Wagon R LXI CNG
Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,Diesel,Manual,First,16.2,1493.0,110.0,5.0,Hyundai,Verna Transform SX VGT CRDi
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,Ford,Ecosport 1.5 DV5 MT Titanium Optional
Hyundai Santro Xing GL,Ahmedabad,2014,41000,Petrol,Manual,First,,1086.0,62.0,5.0,Hyundai,Santro Xing GL
Hyundai Verna 1.6 SX CRDi (O),Kochi,2014,76969,Diesel,Manual,First,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX CRDi (O)
Maruti Ritz VXI,Hyderabad,2014,32500,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,Maruti,Ritz VXI
Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,Petrol,Manual,First,15.0,1598.0,103.6,5.0,Skoda,Rapid 1.6 MPI Ambition Plus
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2012,90000,Diesel,Manual,Second,13.93,2179.0,138.03,7.0,Tata,Safari DICOR 2.2 LX 4x2
Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,Diesel,Manual,First,15.4,1997.0,120.0,7.0,Mahindra,Scorpio 1.99 S10 4WD
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,8471,Petrol,Manual,First,18.9,1197.0,81.86,5.0,Hyundai,Grand i10 1.2 Kappa Magna
Jaguar XJ 5.0 L V8 Supercharged,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,Jaguar,XJ 5.0 L V8 Supercharged
Chevrolet Aveo 1.4,Pune,2006,78000,Petrol,Manual,Third,14.49,1399.0,92.7,5.0,Chevrolet,Aveo 1.4
Honda BR-V i-VTEC VX MT,Coimbatore,2017,14519,Petrol,Manual,First,15.4,1497.0,117.3,7.0,Honda,BR-V i-VTEC VX MT
Nissan Terrano XL 85 PS,Hyderabad,2014,59962,Diesel,Manual,First,20.45,1461.0,83.8,5.0,Nissan,Terrano XL 85 PS
Maruti Ertiga VDI,Kolkata,2014,45617,Diesel,Manual,First,20.77,1248.0,88.76,7.0,Maruti,Ertiga VDI
Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,Petrol,Manual,First,16.47,1198.0,73.9,5.0,Volkswagen,Polo Petrol Trendline 1.2L
Maruti Ritz VDi ABS,Pune,2012,75500,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi ABS
Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,Volkswagen,Polo Diesel Highline 1.2L
Mahindra Bolero ZLX,Delhi,2015,72253,Diesel,Manual,First,15.96,2523.0,62.1,7.0,Mahindra,Bolero ZLX
Chevrolet Beat Diesel LT,Chennai,2011,109500,Diesel,Manual,Third,25.44,936.0,57.6,5.0,Chevrolet,Beat Diesel LT
Hyundai Santro Xing GLS,Hyderabad,2008,44379,Petrol,Manual,First,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GLS
Chevrolet Beat Diesel LS,Jaipur,2013,81000,Diesel,Manual,First,25.44,936.0,57.6,5.0,Chevrolet,Beat Diesel LS
Hyundai Verna 1.6 SX,Delhi,2011,103814,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX
Honda Amaze VX AT i-Vtech,Hyderabad,2014,57000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,Honda,Amaze VX AT i-Vtech
Maruti Swift Dzire VDI,Kolkata,2014,45000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI
Maruti Wagon R VXI BSIII,Chennai,2003,101000,Petrol,Manual,Third,17.3,1061.0,64.0,5.0,Maruti,Wagon R VXI BSIII
Volkswagen Polo 1.2 MPI Trendline,Mumbai,2014,54230,Petrol,Manual,First,16.47,1198.0,74.0,5.0,Volkswagen,Polo 1.2 MPI Trendline
Mahindra Xylo D4,Chennai,2016,85000,Diesel,Manual,First,14.95,2489.0,93.7,7.0,Mahindra,Xylo D4
Honda Amaze S i-Dtech,Kochi,2016,58950,Diesel,Manual,First,25.8,1498.0,98.6,5.0,Honda,Amaze S i-Dtech
Honda City 1.5 S MT,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,Honda,City 1.5 S MT
Volkswagen Vento Petrol Highline AT,Mumbai,2011,67500,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,Volkswagen,Vento Petrol Highline AT
Honda City 1.5 V MT,Pune,2011,102013,Petrol,Manual,First,17.0,1497.0,118.0,5.0,Honda,City 1.5 V MT
Maruti Alto 800 LXI,Kochi,2015,21652,Petrol,Manual,First,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI
Hyundai i10 Sportz,Kochi,2016,21456,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz
Mahindra Xylo H4,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,Mahindra,Xylo H4
Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,2013,43000,Diesel,Automatic,First,15.0,2147.0,107.3,5.0,Mercedes-Benz,B Class 2012-2015 B200 Sport CDI
Honda Amaze SX i-DTEC,Kolkata,2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,Honda,Amaze SX i-DTEC
Hyundai Grand i10 AT Asta,Coimbatore,2017,19168,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 AT Asta
Toyota Etios G,Pune,2011,69470,Petrol,Manual,Second,17.6,1496.0,88.73,5.0,Toyota,Etios G
BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,BMW,Z4 2009-2013 Roadster 2.5i
Maruti Wagon R VXI,Kolkata,2013,32000,Petrol,Manual,First,22.5,998.0,67.04,5.0,Maruti,Wagon R VXI
Hyundai Accent CRDi,Pune,2005,109000,Diesel,Manual,Second,13.1,1493.0,82.0,5.0,Hyundai,Accent CRDi
Volkswagen Vento Petrol Highline,Pune,2011,54211,Petrol,Manual,First,15.04,1598.0,103.6,5.0,Volkswagen,Vento Petrol Highline
Maruti Wagon R LX,Pune,2004,94000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,Maruti,Wagon R LX
Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,Diesel,Manual,First,24.3,1248.0,88.5,5.0,Maruti,Vitara Brezza ZDi Plus Dual Tone
Toyota Innova Crysta 2.8 GX AT,Ahmedabad,2016,100200,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,Toyota,Innova Crysta 2.8 GX AT
Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,Chevrolet,Aveo U-VA 1.2 LS
Tata Tiago 1.2 Revotron XZ,Kolkata,2016,57200,Petrol,Manual,First,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XZ
Mahindra Xylo E9,Mumbai,2013,28000,Diesel,Manual,First,13.0,2179.0,120.0,8.0,Mahindra,Xylo E9
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2011,46000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,Skoda,Superb Elegance 1.8 TSI AT
Hyundai Grand i10 Asta Option,Coimbatore,2016,44178,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 Asta Option
Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,Ford,Endeavour 2.2 Trend AT 4X2
Chevrolet Beat LT,Delhi,2010,54000,Petrol,Manual,Second,17.8,1199.0,76.8,5.0,Chevrolet,Beat LT
Honda Jazz VX Diesel,Mumbai,2016,38000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,Honda,Jazz VX Diesel
Skoda Superb Petrol Ambition,Delhi,2010,40000,Petrol,Manual,First,13.1,1798.0,157.8,5.0,Skoda,Superb Petrol Ambition
Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2010,82000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,Ford,Fiesta 1.4 ZXi TDCi ABS
Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,22000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,Tata,Zest Quadrajet 1.3 75PS XE
Mahindra XUV500 W10 AWD,Coimbatore,2016,66296,Diesel,Manual,First,16.0,2179.0,140.0,7.0,Mahindra,XUV500 W10 AWD
Hyundai Grand i10 1.2 CRDi Sportz,Coimbatore,2019,56371,Diesel,Manual,First,24.0,1186.0,73.97,5.0,Hyundai,Grand i10 1.2 CRDi Sportz
Maruti Wagon R LXI CNG,Pune,2015,70000,CNG,Manual,First,26.2,998.0,58.2,5.0,Maruti,Wagon R LXI CNG
Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54,1582.0,126.2,5.0,Hyundai,Elantra 1.6 SX
Ford Figo Diesel Titanium,Hyderabad,2014,74624,Diesel,Manual,First,20.0,1399.0,68.05,5.0,Ford,Figo Diesel Titanium
Honda City i DTec VX,Kolkata,2016,61000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,Honda,City i DTec VX
Hyundai i10 Sportz,Chennai,2012,49000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz
Toyota Fortuner 3.0 Diesel,Bangalore,2014,72000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,Toyota,Fortuner 3.0 Diesel
BMW 7 Series 740i Sedan,Kochi,2013,86107,Petrol,Automatic,First,8.45,2979.0,321.0,5.0,BMW,7 Series 740i Sedan
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,Toyota,Innova 2.5 V Diesel 7-seater
Toyota Etios G,Kolkata,2011,25000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,Toyota,Etios G
Audi A4 2.0 TDI,Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,Audi,A4 2.0 TDI
Honda City i DTEC V,Kochi,2015,42831,Diesel,Manual,First,26.0,1498.0,98.6,5.0,Honda,City i DTEC V
Jaguar XF 2.2 Litre Luxury,Hyderabad,2015,50000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,Jaguar,XF 2.2 Litre Luxury
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,Toyota,Innova 2.5 VX (Diesel) 7 Seater BS IV
Hyundai i20 Sportz Diesel,Delhi,2012,71000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,Hyundai,i20 Sportz Diesel
Nissan Terrano XL,Hyderabad,2013,63220,Petrol,Manual,First,13.24,1598.0,102.5,5.0,Nissan,Terrano XL
Toyota Fortuner 4x2 AT,Hyderabad,2013,116000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,Toyota,Fortuner 4x2 AT
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,Diesel,Manual,First,20.14,1498.0,88.5,5.0,Volkswagen,CrossPolo 1.5 TDI
Maruti Wagon R VXI 1.2,Kochi,2015,49818,Petrol,Manual,First,21.5,1197.0,81.8,5.0,Maruti,Wagon R VXI 1.2
Volkswagen Polo Petrol Trendline 1.2L,Bangalore,2011,66000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,Volkswagen,Polo Petrol Trendline 1.2L
Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,Hyundai,Verna CRDi 1.6 SX Option
Hyundai Xcent 1.1 CRDi S,Jaipur,2015,100000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,Hyundai,Xcent 1.1 CRDi S
Honda Amaze S AT i-Vtech,Pune,2015,42023,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,Honda,Amaze S AT i-Vtech
Hyundai i20 2015-2017 Magna,Pune,2010,80561,Petrol,Manual,First,18.5,1197.0,80.0,5.0,Hyundai,i20 2015-2017 Magna
Maruti Wagon R VXI,Mumbai,2010,38000,Petrol,Manual,Second,22.5,998.0,67.04,5.0,Maruti,Wagon R VXI
Maruti Wagon R VXI BS IV,Bangalore,2016,62000,Petrol,Manual,First,18.9,998.0,67.1,5.0,Maruti,Wagon R VXI BS IV
Hyundai i20 Sportz 1.2,Mumbai,2017,14927,Petrol,Manual,First,18.6,1197.0,81.83,5.0,Hyundai,i20 Sportz 1.2
Hyundai EON D Lite Plus,Hyderabad,2013,84600,Petrol,Manual,Second,21.1,814.0,55.2,5.0,Hyundai,EON D Lite Plus
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,Hyundai,Creta 1.6 SX Plus Petrol Automatic
Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199.0,88.7,5.0,Honda,Jazz 1.2 VX i VTEC
Hyundai Accent GLE,Hyderabad,2004,110000,Petrol,Manual,First,13.2,1495.0,94.0,5.0,Hyundai,Accent GLE
Honda Accord 2.4 Inspire M/T,Pune,2009,60000,Petrol,Manual,Second,9.8,2354.0,180.0,5.0,Honda,Accord 2.4 Inspire M/T
Maruti Celerio VXI AT,Chennai,2016,12000,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,Maruti,Celerio VXI AT
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,Land_Rover,Rover Discovery Sport SD4 HSE Luxury
Maruti A-Star AT Vxi Aktiv,Coimbatore,2013,60587,Petrol,Automatic,Second,16.98,998.0,66.1,5.0,Maruti,A-Star AT Vxi Aktiv
Maruti Wagon R AMT VXI,Mumbai,2016,9000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,Maruti,Wagon R AMT VXI
Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,Ford,Ecosport 1.5 DV5 MT Titanium Optional
Nissan Micra Diesel XV Primo,Pune,2011,72000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,Nissan,Micra Diesel XV Primo
Mahindra Scorpio VLX,Mumbai,2011,100010,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,Mahindra,Scorpio VLX
Mercedes-Benz A Class A180 CDI,Pune,2015,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,Mercedes-Benz,A Class A180 CDI
Hyundai i10 Sportz,Kochi,2014,68138,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz
Skoda Rapid 1.5 TDI Elegance,Pune,2014,97513,Diesel,Manual,First,21.14,1498.0,103.52,5.0,Skoda,Rapid 1.5 TDI Elegance
Toyota Fortuner 3.0 Diesel,Hyderabad,2010,193254,Diesel,Manual,First,11.5,2982.0,171.0,7.0,Toyota,Fortuner 3.0 Diesel
Toyota Corolla Altis VL,Mumbai,2010,70200,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,Toyota,Corolla Altis VL
Maruti Alto 800 2016-2019 LXI,Ahmedabad,2016,60000,Petrol,Manual,First,24.7,796.0,47.3,5.0,Maruti,Alto 800 2016-2019 LXI
Hyundai Grand i10 Sportz,Delhi,2016,81605,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 Sportz
Chevrolet Cruze LTZ,Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,Chevrolet,Cruze LTZ
BMW 7 Series 730Ld Eminence,Kochi,2015,29966,Diesel,Automatic,Second,16.77,2993.0,261.49,5.0,BMW,7 Series 730Ld Eminence
Hyundai Verna 1.6 CRDi SX,Delhi,2015,62542,Diesel,Manual,Second,23.9,1582.0,126.2,5.0,Hyundai,Verna 1.6 CRDi SX
OpelCorsa 1.4Gsi,Hyderabad,2005,50000,Petrol,Manual,Second,14.2,1389.0,88.0,5.0,OpelCorsa,1.4Gsi
Hyundai i20 Magna Optional 1.4 CRDi,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,Hyundai,i20 Magna Optional 1.4 CRDi
