Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Brand,Model
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,1001,Petrol,Manual,First,24.7,796.0,47.3,5.0,,Maruti,Alto 800 2016-2019 LXI
Hyundai i20 1.2 Sportz,Kolkata,2010,89312,Petrol,Manual,First,17.0,1197.0,80.0,5.0,,Hyundai,i20 1.2 Sportz
Hindustan Motors Contessa 2.0 DSL,Pune,1996,65000,Diesel,Manual,Second,14.1,1995.0,,5.0,,Hindustan,Motors Contessa 2.0 DSL
Renault Duster 110PS Diesel RxZ,Pune,2012,93000,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,,Renault,Duster 110PS Diesel RxZ
Maruti Swift Dzire VDI,Kolkata,2013,48000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,Maruti,Swift Dzire VDI
Maruti Dzire ZDI,Coimbatore,2014,64917,Diesel,Manual,First,28.4,1248.0,73.75,5.0,,Maruti,Dzire ZDI
Honda City i VTEC V,Jaipur,2017,19678,Petrol,Manual,First,17.8,1497.0,117.3,5.0,,Honda,City i VTEC V
Jaguar XF Diesel,Kolkata,2014,12000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,,Jaguar,XF Diesel
BMW 3 Series 320d Luxury Line,Delhi,2014,41309,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,,BMW,3 Series 320d Luxury Line
BMW 3 Series Luxury Line,Coimbatore,2018,25038,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,,BMW,3 Series Luxury Line
Chevrolet Beat Diesel LS,Coimbatore,2016,68673,Diesel,Manual,First,25.44,936.0,56.3,5.0,,Chevrolet,Beat Diesel LS
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,26343,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,,Mercedes-Benz,New C-Class C 220d Avantgarde Edition C
Maruti Omni E 8 Str STD,Bangalore,2005,81245,Petrol,Manual,Fourth & Above,16.8,796.0,34.2,8.0,,Maruti,Omni E 8 Str STD
Nissan Micra Diesel XV,Delhi,2012,62100,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,Nissan,Micra Diesel XV
Volkswagen Vento Petrol Highline,Pune,2013,104000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,,Volkswagen,Vento Petrol Highline
Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,114831,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,,Audi,A6 2011-2015 2.0 TDI Premium Plus
Fiat Linea Dynamic,Mumbai,2010,46000,Petrol,Manual,First,14.6,1368.0,88.7,5.0,,Fiat,Linea Dynamic
Hyundai Verna 1.6 SX,Jaipur,2014,80000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,Hyundai,Verna 1.6 SX
Hyundai i20 Active 1.2 S,Kolkata,2016,9201,Petrol,Manual,First,17.19,1197.0,81.86,5.0,,Hyundai,i20 Active 1.2 S
Honda Brio V MT,Kochi,2013,55311,Petrol,Manual,First,19.4,1198.0,86.8,5.0,,Honda,Brio V MT
Honda Mobilio RS Option i DTEC,Coimbatore,2015,58217,Diesel,Manual,First,24.5,1498.0,98.6,7.0,,Honda,Mobilio RS Option i DTEC
Mitsubishi Pajero Sport 4X4,Delhi,2013,70655,Diesel,Manual,First,13.5,2477.0,175.56,7.0,,Mitsubishi,Pajero Sport 4X4
Hyundai i10 Magna,Kolkata,2015,46000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,Hyundai,i10 Magna
Tata Manza Club Class Quadrajet90 LS,Pune,2014,125000,Diesel,Manual,First,21.02,1248.0,88.8,5.0,,Tata,Manza Club Class Quadrajet90 LS
Renault Duster Adventure Edition,Mumbai,2014,59000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,,Renault,Duster Adventure Edition
Hyundai Verna CRDi 1.6 AT SX Plus,Mumbai,2013,66000,Diesel,Automatic,Second,22.0,1582.0,126.2,5.0,,Hyundai,Verna CRDi 1.6 AT SX Plus
Maruti Ritz VDi,Hyderabad,2009,82242,Diesel,Manual,First,21.1,1248.0,73.9,5.0,,Maruti,Ritz VDi
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2012,107281,Diesel,Manual,First,12.8,2494.0,102.0,8.0,,Toyota,Innova 2.5 V Diesel 8-seater
Tata Sumo EX 10/7 Str BSII,Chennai,2015,196000,Diesel,Manual,Second,12.2,1948.0,68.0,10.0,,Tata,Sumo EX 10/7 Str BSII
Audi Q3 35 TDI Quattro Premium Plus,Ahmedabad,2015,75000,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,,Audi,Q3 35 TDI Quattro Premium Plus
Fiat Grande Punto 1.2 Emotion,Kolkata,2011,11791,Petrol,Manual,First,16.2,1172.0,68.0,5.0,,Fiat,Grande Punto 1.2 Emotion
Hyundai Elantra SX,Ahmedabad,2013,46000,Petrol,Manual,First,16.3,1797.0,147.5,5.0,,Hyundai,Elantra SX
Volkswagen Polo Diesel Trendline 1.2L,Pune,2011,81000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,,Volkswagen,Polo Diesel Trendline 1.2L
Toyota Etios Cross 1.2L G,Coimbatore,2015,46950,Petrol,Manual,First,17.71,1197.0,78.8,5.0,,Toyota,Etios Cross 1.2L G
Hyundai Grand i10 Asta Option,Chennai,2017,18000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,Hyundai,Grand i10 Asta Option
Mahindra Scorpio S4 7 Seater,Coimbatore,2016,95942,Diesel,Manual,First,15.4,2179.0,120.0,7.0,,Mahindra,Scorpio S4 7 Seater
Maruti Ciaz VXi Plus,Kochi,2016,42925,Petrol,Manual,First,20.73,1373.0,91.1,5.0,,Maruti,Ciaz VXi Plus
Ford Figo Petrol Titanium,Hyderabad,2014,33750,Petrol,Manual,First,15.6,1196.0,70.02,5.0,,Ford,Figo Petrol Titanium
Mini Cooper S,Mumbai,2016,14000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,,Mini,Cooper S
Hyundai Creta 1.6 CRDi SX,Bangalore,2015,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,,Hyundai,Creta 1.6 CRDi SX
Mahindra XUV500 W8 2WD,Kochi,2015,67365,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,Mahindra,XUV500 W8 2WD
Mahindra XUV500 W8 2WD,Coimbatore,2014,67791,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,Mahindra,XUV500 W8 2WD
Mahindra Thar CRDe AC,Hyderabad,2016,20000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,,Mahindra,Thar CRDe AC
Maruti Swift Dzire VDi,Jaipur,2011,90198,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,,Maruti,Swift Dzire VDi
Hyundai i10 Sportz 1.1L,Pune,2010,77000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,,Hyundai,i10 Sportz 1.1L
Maruti Ciaz VXi,Kochi,2017,42520,Petrol,Manual,First,20.73,1373.0,91.1,5.0,,Maruti,Ciaz VXi
Maruti Wagon R LXI DUO BSIII,Jaipur,2009,87829,LPG,Manual,First,17.3,1061.0,57.5,5.0,,Maruti,Wagon R LXI DUO BSIII
Maruti Baleno Delta CVT,Ahmedabad,2017,21701,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,,Maruti,Baleno Delta CVT
Maruti Alto LX BSIII,Coimbatore,2008,86033,Petrol,Manual,First,19.7,796.0,46.3,5.0,,Maruti,Alto LX BSIII
Hyundai Xcent 1.2 Kappa S Option,Mumbai,2015,25000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,,Hyundai,Xcent 1.2 Kappa S Option
Toyota Corolla Altis Diesel D4DG,Kolkata,2011,45000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,,Toyota,Corolla Altis Diesel D4DG
Volkswagen Polo Petrol Highline 1.2L,Coimbatore,2018,22987,Petrol,Manual,First,16.47,1198.0,73.9,5.0,,Volkswagen,Polo Petrol Highline 1.2L
Hyundai i10 Era,Jaipur,2009,48725,Petrol,Manual,First,19.81,1086.0,68.05,5.0,,Hyundai,i10 Era
Hyundai Grand i10 1.2 Kappa Sportz,Hyderabad,2013,42500,Petrol,Manual,First,18.9,1197.0,81.86,5.0,,Hyundai,Grand i10 1.2 Kappa Sportz
Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2014,35000,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,,Hyundai,Verna 1.6 SX VTVT (O) AT
Ford Fiesta 1.4 SXi TDCi ABS,Bangalore,2014,56000,Diesel,Manual,Second,17.8,1399.0,68.0,5.0,,Ford,Fiesta 1.4 SXi TDCi ABS
Tata Xenon XT EX 4X2,Hyderabad,2014,10000,Diesel,Manual,First,13.49,2179.0,138.03,5.0,,Tata,Xenon XT EX 4X2
Maruti Alto K10 2010-2014 VXI,Mumbai,2010,15669,Petrol,Manual,First,20.92,998.0,67.1,5.0,,Maruti,Alto K10 2010-2014 VXI
Audi A6 2011-2015 35 TDI Premium,Kochi,2016,55331,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,,Audi,A6 2011-2015 35 TDI Premium
Renault Duster 85PS Diesel RxL Optional,Pune,2015,44535,Diesel,Manual,First,20.46,1461.0,83.8,5.0,,Renault,Duster 85PS Diesel RxL Optional
Mahindra Thar 4X4,Delhi,2012,74000,Diesel,Manual,First,16.55,2498.0,105.0,7.0,,Mahindra,Thar 4X4
Toyota Innova 2.5 GX (Diesel) 7 Seater,Delhi,2014,77901,Diesel,Manual,First,12.99,2494.0,100.6,7.0,,Toyota,Innova 2.5 GX (Diesel) 7 Seater
Maruti Swift Dzire VXi,Kolkata,2010,58186,Petrol,Manual,First,17.5,1298.0,85.8,5.0,,Maruti,Swift Dzire VXi
Chevrolet Aveo 1.6 LT,Mumbai,2010,30000,Petrol,Manual,First,14.2,1598.0,102.0,5.0,,Chevrolet,Aveo 1.6 LT
Toyota Etios GD,Bangalore,2012,90000,Diesel,Manual,First,23.59,1364.0,,5.0,,Toyota,Etios GD
Jaguar XE Portfolio,Coimbatore,2018,14730,Petrol,Automatic,First,13.5,1999.0,246.74,5.0,,Jaguar,XE Portfolio
Maruti Alto LXi,Jaipur,2013,40000,Petrol,Manual,Second,19.7,796.0,46.3,5.0,,Maruti,Alto LXi
Chevrolet Aveo U-VA 1.2 LS,Chennai,2007,88107,Petrol,Manual,Second,15.26,1150.0,74.9,5.0,,Chevrolet,Aveo U-VA 1.2 LS
Volkswagen Vento 1.5 TDI Highline,Delhi,2012,53226,Diesel,Manual,Second,20.64,1498.0,108.5,5.0,,Volkswagen,Vento 1.5 TDI Highline
Maruti Swift VDI BSIV,Hyderabad,2013,76000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,Maruti,Swift VDI BSIV
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2008,200000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,,Toyota,Innova 2.5 V Diesel 8-seater
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Hyderabad,2013,73000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,,Mercedes-Benz,E-Class 2009-2013 E250 CDI Avantgarde
Hyundai Accent GLE 1,Jaipur,2009,77200,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,,Hyundai,Accent GLE 1
Audi A4 New 2.0 TDI Multitronic,Delhi,2012,67000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,,Audi,A4 New 2.0 TDI Multitronic
Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,2005,150000,Diesel,Manual,Second,14.8,2499.0,80.0,10.0,,Chevrolet,Tavera LS B3 10 Seats BSIII
Mahindra Xylo E8 ABS BS IV,Jaipur,2009,145278,Diesel,Manual,Second,11.68,2498.0,112.0,8.0,,Mahindra,Xylo E8 ABS BS IV
Hyundai i20 Active SX Diesel,Chennai,2015,62083,Diesel,Manual,First,21.19,1396.0,88.76,5.0,,Hyundai,i20 Active SX Diesel
Honda Civic 2006-2010 1.8 V MT,Pune,2010,61696,Petrol,Manual,First,13.5,1799.0,130.0,5.0,,Honda,Civic 2006-2010 1.8 V MT
Ford EcoSport 1.5 Diesel Titanium,Ahmedabad,2017,28000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,,Ford,EcoSport 1.5 Diesel Titanium
Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2013,50142,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,,Mercedes-Benz,New C-Class 220 CDI AT
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2014,45000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,,Skoda,Superb Elegance 1.8 TSI AT
Skoda Rapid 1.5 TDI Elegance,Pune,2014,97513,Diesel,Manual,First,21.14,1498.0,103.52,5.0,,Skoda,Rapid 1.5 TDI Elegance
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Mumbai,2011,55000,Petrol,Automatic,Second,12.3,1796.0,185.0,5.0,,Mercedes-Benz,E-Class 2009-2013 E200 CGI Blue Efficiency
Maruti 800 AC,Hyderabad,2004,82000,Petrol,Manual,Second,16.1,796.0,37.0,4.0,,Maruti,800 AC
Maruti Swift LDI,Delhi,2013,71501,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,Maruti,Swift LDI
Honda BR-V i-DTEC S MT,Hyderabad,2017,23000,Diesel,Manual,First,21.9,1498.0,98.6,7.0,,Honda,BR-V i-DTEC S MT
Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,66095,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,,Audi,A6 2011-2015 2.0 TDI Technology
Toyota Fortuner 3.0 Diesel,Mumbai,2014,49500,Diesel,Manual,First,11.5,2982.0,171.0,7.0,,Toyota,Fortuner 3.0 Diesel
Toyota Camry MT with Moonroof,Chennai,2009,90000,Petrol,Manual,First,13.4,2362.0,164.7,5.0,,Toyota,Camry MT with Moonroof
Maruti Ignis 1.2 Delta,Mumbai,2017,25384,Petrol,Manual,First,20.89,1197.0,81.8,5.0,,Maruti,Ignis 1.2 Delta
Hyundai Verna 1.6 VTVT S,Delhi,2016,27529,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,,Hyundai,Verna 1.6 VTVT S
Honda City V MT,Kochi,2012,69297,Petrol,Manual,First,16.8,1497.0,116.3,5.0,,Honda,City V MT
Honda City 1.5 E MT,Hyderabad,2009,66000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 E MT
Mahindra Verito 1.5 D4 BSIV,Hyderabad,2012,20000,Diesel,Manual,First,21.03,1461.0,65.0,5.0,,Mahindra,Verito 1.5 D4 BSIV
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2015,67000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
Hyundai EON D Lite Plus,Coimbatore,2015,36933,Petrol,Manual,First,21.1,814.0,55.2,5.0,,Hyundai,EON D Lite Plus
Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2007,194000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,,Toyota,Innova 2.5 G (Diesel) 8 Seater
Maruti Ertiga VDI,Kolkata,2013,42200,Diesel,Manual,First,20.77,1248.0,88.76,7.0,,Maruti,Ertiga VDI
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53093,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,,Audi,Q7 3.0 TDI Quattro Premium Plus
Honda City 1.5 E MT,Pune,2012,88000,Petrol,Manual,Third,17.0,1497.0,118.0,5.0,,Honda,City 1.5 E MT
Maruti Alto K10 LXI,Kochi,2017,42954,Petrol,Manual,First,24.07,998.0,67.1,5.0,,Maruti,Alto K10 LXI
Tata Indica V2 eLX,Chennai,2015,106000,Diesel,Manual,First,25.0,1396.0,69.0,5.0,,Tata,Indica V2 eLX
BMW 5 Series 2013-2017 520d Luxury Line,Kochi,2015,41700,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,,BMW,5 Series 2013-2017 520d Luxury Line
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2018,34464,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
Chevrolet Beat LT,Ahmedabad,2010,15000,Petrol,Manual,First,17.8,1199.0,76.8,5.0,,Chevrolet,Beat LT
Maruti Zen Estilo LXI BS IV,Pune,2010,70000,Petrol,Manual,Second,19.0,998.0,67.1,5.0,,Maruti,Zen Estilo LXI BS IV
Mahindra XUV500 W8 4WD,Hyderabad,2017,119256,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,Mahindra,XUV500 W8 4WD
Honda City 1.5 V MT,Coimbatore,2011,50036,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 V MT
Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2013,58000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,,Toyota,Innova 2.5 VX (Diesel) 7 Seater
Hyundai i20 1.2 Magna,Pune,2011,75000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,,Hyundai,i20 1.2 Magna
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,53313,Petrol,Manual,First,20.92,998.0,67.1,5.0,,Maruti,Alto K10 2010-2014 VXI
Toyota Innova 2.5 G (Diesel) 8 Seater,Kolkata,2015,73000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,,Toyota,Innova 2.5 G (Diesel) 8 Seater
Nissan Micra Diesel XV,Kochi,2013,83989,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,Nissan,Micra Diesel XV
Hyundai Creta 1.6 CRDi SX,Chennai,2015,86247,Diesel,Manual,First,19.67,1582.0,126.2,5.0,,Hyundai,Creta 1.6 CRDi SX
Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2016,24000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,,Toyota,Innova 2.5 G (Diesel) 8 Seater
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,58000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency
Hyundai i20 Asta 1.2,Kolkata,2015,33000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,Hyundai,i20 Asta 1.2
Honda Accord VTi-L (AT),Hyderabad,2005,100000,Petrol,Automatic,First,11.1,2354.0,142.0,5.0,,Honda,Accord VTi-L (AT)
Toyota Innova Crysta 2.4 ZX MT,Hyderabad,2017,65896,Diesel,Manual,First,13.68,2393.0,147.8,7.0,,Toyota,Innova Crysta 2.4 ZX MT
Hyundai i20 Asta Option 1.4 CRDi,Chennai,2016,120000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,Hyundai,i20 Asta Option 1.4 CRDi
Mahindra Verito Vibe 1.5 dCi D6,Mumbai,2013,26000,Diesel,Manual,First,20.8,1461.0,64.1,5.0,,Mahindra,Verito Vibe 1.5 dCi D6
Maruti Eeco 5 Seater AC,Chennai,2012,62300,Petrol,Manual,Second,15.1,1196.0,73.0,5.0,,Maruti,Eeco 5 Seater AC
Toyota Corolla Altis 1.8 G,Kochi,2012,77801,Petrol,Manual,First,14.28,1798.0,138.03,5.0,,Toyota,Corolla Altis 1.8 G
Toyota Corolla Altis VL AT,Mumbai,2015,42000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,,Toyota,Corolla Altis VL AT
Mercedes-Benz A Class A180 Sport,Bangalore,2013,35000,Petrol,Automatic,Second,15.5,1595.0,120.7,5.0,,Mercedes-Benz,A Class A180 Sport
Hyundai i20 Asta 1.4 CRDi,Kolkata,2016,30134,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,Hyundai,i20 Asta 1.4 CRDi
Honda Accord 2.4 M/T,Delhi,2012,79038,Petrol,Manual,First,12.8,2354.0,177.6,5.0,,Honda,Accord 2.4 M/T
Honda Accord 2.4 AT,Mumbai,2009,80000,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,,Honda,Accord 2.4 AT
Mahindra Bolero SLE BSIII,Hyderabad,2012,75000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,,Mahindra,Bolero SLE BSIII
Maruti Ritz LDi,Bangalore,2010,80000,Diesel,Manual,First,21.1,1248.0,73.9,5.0,,Maruti,Ritz LDi
Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,84419,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,,Skoda,Superb Elegance 1.8 TSI AT
Honda Amaze S i-Vtech,Kolkata,2013,70200,Petrol,Manual,First,18.0,1198.0,86.7,5.0,,Honda,Amaze S i-Vtech
Volkswagen Vento Petrol Highline,Chennai,2013,98000,Petrol,Manual,Second,15.04,1598.0,103.6,5.0,,Volkswagen,Vento Petrol Highline
Maruti Ritz LDi,Chennai,2016,131503,Diesel,Manual,First,23.2,1248.0,73.94,5.0,,Maruti,Ritz LDi
Honda City 1.5 S MT,Jaipur,2011,54652,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 S MT
Volkswagen Jetta 2007-2011 1.6 Trendline,Mumbai,2010,92000,Petrol,Manual,Second,14.0,1595.0,102.0,5.0,,Volkswagen,Jetta 2007-2011 1.6 Trendline
Ford Figo Petrol ZXI,Kolkata,2010,44287,Petrol,Manual,First,15.6,1196.0,70.0,5.0,,Ford,Figo Petrol ZXI
Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,205000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,,Toyota,Innova 2.5 G (Diesel) 7 Seater
Hyundai Elite i20 Asta Option,Hyderabad,2015,48000,Petrol,Manual,First,18.6,1197.0,81.86,5.0,,Hyundai,Elite i20 Asta Option
Mahindra KUV 100 mFALCON D75 K2,Mumbai,2016,18000,Diesel,Manual,First,25.32,1198.0,77.0,6.0,,Mahindra,KUV 100 mFALCON D75 K2
Bentley Flying Spur W12,Bangalore,2008,31200,Petrol,Automatic,Second,10.2,5998.0,616.0,5.0,,Bentley,Flying Spur W12
Honda City 1.5 V MT,Pune,2009,72000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 V MT
Hyundai i20 Magna,Mumbai,2009,85000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,,Hyundai,i20 Magna
Honda City 1.5 V MT,Kolkata,2010,27000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 V MT
Toyota Fortuner 2.8 2WD MT,Mumbai,2012,126000,Diesel,Manual,First,14.24,2755.0,174.5,7.0,,Toyota,Fortuner 2.8 2WD MT
Tata Indica V2 DLS BSIII,Pune,2017,50000,Diesel,Manual,First,17.88,1405.0,48.21,5.0,,Tata,Indica V2 DLS BSIII
Honda Amaze S i-Vtech,Mumbai,2013,58811,Petrol,Manual,Second,18.0,1198.0,86.7,5.0,,Honda,Amaze S i-Vtech
Volkswagen Polo Diesel Highline 1.2L,Pune,2013,52196,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,Volkswagen,Polo Diesel Highline 1.2L
Nissan Micra Active XV,Coimbatore,2017,45105,Petrol,Manual,First,19.69,1198.0,67.04,5.0,,Nissan,Micra Active XV
Hyundai Grand i10 Sportz,Hyderabad,2015,25160,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,,Hyundai,Grand i10 Sportz
Tata Tigor 1.2 Revotron XZ Option,Hyderabad,2017,18000,Petrol,Manual,First,20.3,1199.0,84.0,5.0,,Tata,Tigor 1.2 Revotron XZ Option
Honda Accord 2001-2003 2.3 VTI L MT,Bangalore,2007,74000,Petrol,Manual,First,11.9,2354.0,144.0,5.0,,Honda,Accord 2001-2003 2.3 VTI L MT
Mahindra Xylo E4,Chennai,2009,67700,Diesel,Manual,First,14.0,2498.0,112.0,7.0,,Mahindra,Xylo E4
Land Rover Freelander 2 S Business Edition,Kochi,2015,61062,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,,Land_Rover,Rover Freelander 2 S Business Edition
Toyota Innova 2.5 VX (Diesel) 7 Seater,Kolkata,2016,105000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,,Toyota,Innova 2.5 VX (Diesel) 7 Seater
Tata Indigo eCS eLX BS IV,Pune,2013,155550,Diesel,Manual,First,25.0,1396.0,69.01,5.0,,Tata,Indigo eCS eLX BS IV
Maruti Vitara Brezza VDi Option,Delhi,2016,66000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,,Maruti,Vitara Brezza VDi Option
Honda City 1.5 V MT,Kochi,2012,93884,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,,Honda,City 1.5 V MT
Fiat Linea Emotion (Diesel),Mumbai,2009,200000,Diesel,Manual,First,20.4,1248.0,91.7,5.0,,Fiat,Linea Emotion (Diesel)
Tata Tiago 1.2 Revotron XZ,Kolkata,2016,57200,Petrol,Manual,First,23.84,1199.0,84.0,5.0,,Tata,Tiago 1.2 Revotron XZ
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2013,93568,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,Volkswagen,Polo Diesel Comfortline 1.2L
Maruti Wagon R VXI BS IV,Kolkata,2014,54000,Petrol,Manual,First,20.51,998.0,67.04,5.0,,Maruti,Wagon R VXI BS IV
Hyundai Creta 1.6 CRDi AT SX Plus,Bangalore,2016,40571,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,,Hyundai,Creta 1.6 CRDi AT SX Plus
Audi A4 35 TDI Technology,Hyderabad,2015,59000,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,,Audi,A4 35 TDI Technology
BMW X1 xDrive 20d xLine,Coimbatore,2017,17273,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,,BMW,X1 xDrive 20d xLine
Ford Endeavour 3.0L AT 4x2,Mumbai,2011,100077,Diesel,Automatic,Second,11.4,2953.0,153.86,7.0,,Ford,Endeavour 3.0L AT 4x2
Hyundai i10 Magna AT,Kochi,2011,39934,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,,Hyundai,i10 Magna AT
Maruti Vitara Brezza LDi,Bangalore,2016,46000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,,Maruti,Vitara Brezza LDi
Honda City 1.5 V MT,Coimbatore,2016,30842,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,Honda,City 1.5 V MT
Mercedes-Benz New C-Class 200 K AT,Mumbai,2005,65000,Petrol,Automatic,Second,11.7,1796.0,178.0,5.0,,Mercedes-Benz,New C-Class 200 K AT
Volvo XC90 2007-2015 D5 AWD,Bangalore,2016,70000,Diesel,Manual,First,11.1,2400.0,200.0,7.0,,Volvo,XC90 2007-2015 D5 AWD
Toyota Fortuner 3.0 Diesel,Chennai,2011,150152,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,,Toyota,Fortuner 3.0 Diesel
Nissan Teana 230jM,Coimbatore,2009,67038,Petrol,Automatic,First,9.1,2349.0,,5.0,,Nissan,Teana 230jM
Hyundai Santro Xing GLS CNG,Bangalore,2011,43985,CNG,Manual,First,11.88,1086.0,62.1,5.0,,Hyundai,Santro Xing GLS CNG
BMW X6 xDrive30d,Coimbatore,2014,58598,Diesel,Automatic,First,11.2,2993.0,241.0,4.0,,BMW,X6 xDrive30d
Tata Indigo CS eVX,Pune,2016,100000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,,Tata,Indigo CS eVX
Audi Q5 30 TDI quattro Premium Plus,Jaipur,2016,35000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,,Audi,Q5 30 TDI quattro Premium Plus
